external_ref,transaction_at,transaction_date,transaction_week,transaction_month,source,country,currency_local,amount_local,amount_usd,is_accepted,is_cvv_provided,is_active,has_chargeback,is_missing_chargeback
HzS_B3fSUxNwr-reOCZgL,2019-01-06 14:24:00,2019-01-06,2018-12-31,2019-01-01,GLOBALPAY,US,USD,6756.78,6756.78,True,False,True,False,False
44vW_5fi69sghZoR1rzU2,2019-01-06 19:12:00,2019-01-06,2018-12-31,2019-01-01,GLOBALPAY,US,USD,6751.12,6751.12,True,False,True,True,False
MLvvb-yyquoRFBBMhIJIz,2019-01-06 00:00:00,2019-01-06,2018-12-31,2019-01-01,GLOBALPAY,MX,MXN,4661.91,185.82,True,False,True,True,False
4azlXnDpfH9LLdrEifKL6,2019-01-06 04:48:00,2019-01-06,2018-12-31,2019-01-01,GLOBALPAY,MX,MXN,4452.39,177.47,True,False,True,True,False
tPekAhQyWUoUXXYmOjLo-,2019-01-06 09:36:00,2019-01-06,2018-12-31,2019-01-01,GLOBALPAY,MX,MXN,4246.13,169.25,True,False,True,True,False
1NAJ1qBYhNkzrdKD0O_43,2019-01-06 14:24:00,2019-01-06,2018-12-31,2019-01-01,GLOBALPAY,MX,MXN,4918.25,196.04,True,False,True,True,False
gKRUx_qhabDQh6DJOQ7no,2019-01-06 19:12:00,2019-01-06,2018-12-31,2019-01-01,GLOBALPAY,MX,MXN,5243.84,209.02,True,False,True,False,False
QY6VbLM1sBy-_x_hzSMPq,2019-01-06 00:00:00,2019-01-06,2018-12-31,2019-01-01,GLOBALPAY,UK,GBP,2960.84,3568.08,True,False,True,False,False
_QhAAhQhIwDJ1rU91aBSy,2019-01-06 04:48:00,2019-01-06,2018-12-31,2019-01-01,GLOBALPAY,UK,GBP,3342.17,4027.61,False,False,True,False,False
jcpTh56cMQl_I9QqRMQU3,2019-01-06 09:36:00,2019-01-06,2018-12-31,2019-01-01,GLOBALPAY,UK,GBP,3627.3,4371.22,True,False,True,True,False
lkIRqo2G5Pua5g03x0Mjn,2019-01-06 14:24:00,2019-01-06,2018-12-31,2019-01-01,GLOBALPAY,UK,GBP,3459.71,4169.26,True,False,True,False,False
zrTVUTvCz60fjnBcczi5v,2019-01-06 19:12:00,2019-01-06,2018-12-31,2019-01-01,GLOBALPAY,UK,GBP,3739.35,4506.25,True,False,True,True,False
GGTy0q44WMXa0Cv1prCta,2019-01-06 00:00:00,2019-01-06,2018-12-31,2019-01-01,GLOBALPAY,FR,EUR,7372.49,8186.35,False,False,True,False,False
O1qKLklSAC3-SBugo0GMr,2019-01-06 04:48:00,2019-01-06,2018-12-31,2019-01-01,GLOBALPAY,FR,EUR,7581.15,8418.05,True,False,True,False,False
dMJperU_ZwsLU6xnHhcsh,2019-01-06 09:36:00,2019-01-06,2018-12-31,2019-01-01,GLOBALPAY,FR,EUR,7891.43,8762.58,True,False,True,True,False
qYTyi1J9RuTaOtGpgnyi6,2019-01-06 14:24:00,2019-01-06,2018-12-31,2019-01-01,GLOBALPAY,FR,EUR,8345.62,9266.91,False,False,True,False,False
DvOTLr56RX_ylU_Z_VsEZ,2019-01-06 19:12:00,2019-01-06,2018-12-31,2019-01-01,GLOBALPAY,FR,EUR,8281.43,9195.63,True,False,True,False,False
dH0h2OCAGDg4UZ6h0ElgC,2019-01-06 00:00:00,2019-01-06,2018-12-31,2019-01-01,GLOBALPAY,CA,CAD,6972.52,4946.45,True,False,True,False,False
LL5OglpgWOpe2pk6oCP5U,2019-01-06 04:48:00,2019-01-06,2018-12-31,2019-01-01,GLOBALPAY,CA,CAD,7287.39,5169.82,False,False,True,False,False
LfYhTRTWWq450BM2j1DbW,2019-01-06 09:36:00,2019-01-06,2018-12-31,2019-01-01,GLOBALPAY,CA,CAD,7140.52,5065.63,True,False,True,False,False
lPkGB4ZrTe_lOSE9tA3eI,2019-01-06 14:24:00,2019-01-06,2018-12-31,2019-01-01,GLOBALPAY,CA,CAD,7296.14,5176.03,False,False,True,False,False
E1fRXNfvl6Nlojb5XU08n,2019-01-06 19:12:00,2019-01-06,2018-12-31,2019-01-01,GLOBALPAY,CA,CAD,7103.56,5039.41,True,False,True,True,False
blm_RQyw9rZPxE2cYoQ73,2019-01-06 00:00:00,2019-01-06,2018-12-31,2019-01-01,GLOBALPAY,AE,USD,6345.47,6345.47,True,False,True,True,False
OPxLCHEQNks5xf_u8atTf,2019-01-06 04:48:00,2019-01-06,2018-12-31,2019-01-01,GLOBALPAY,AE,USD,6690.51,6690.51,True,False,True,True,False
Rk5m4tndo0kZLA8Lw1NtK,2019-01-06 09:36:00,2019-01-06,2018-12-31,2019-01-01,GLOBALPAY,AE,USD,6534.09,6534.09,True,False,True,True,False
_SXXz09fBEXPFiiFn75Gg,2019-01-06 14:24:00,2019-01-06,2018-12-31,2019-01-01,GLOBALPAY,AE,USD,7084.33,7084.33,True,False,True,False,False
B5QOXoDbIpX2BjkVBfFSS,2019-01-06 19:12:00,2019-01-06,2018-12-31,2019-01-01,GLOBALPAY,AE,USD,6863.67,6863.67,True,False,True,False,False
9cHz1u6-cc4Qily2fandW,2019-01-07 00:00:00,2019-01-07,2019-01-07,2019-01-01,GLOBALPAY,US,USD,6889.32,6889.32,True,False,True,False,False
OHVaaNo_xo89gQzOghoJg,2019-01-07 04:48:00,2019-01-07,2019-01-07,2019-01-01,GLOBALPAY,US,USD,7081.24,7081.24,True,False,True,True,False
vlWeDfe6wG4aXM4kOYGRI,2019-01-07 09:36:00,2019-01-07,2019-01-07,2019-01-01,GLOBALPAY,US,USD,7731.27,7731.27,True,False,True,False,False
PzLzqDwUAuIkJJaO3U1Vm,2019-01-07 14:24:00,2019-01-07,2019-01-07,2019-01-01,GLOBALPAY,US,USD,7584.7,7584.7,True,False,True,False,False
E226WxgmOTZmkcMDVQv57,2019-01-07 19:12:00,2019-01-07,2019-01-07,2019-01-01,GLOBALPAY,US,USD,8178.84,8178.84,True,False,True,True,False
ljIzCeHw5G0jyPvpvHRBW,2019-01-07 00:00:00,2019-01-07,2019-01-07,2019-01-01,GLOBALPAY,MX,MXN,5277.89,210.42,False,False,True,False,False
T7xPuvqheRorPRSl_EURA,2019-01-07 04:48:00,2019-01-07,2019-01-07,2019-01-01,GLOBALPAY,MX,MXN,5781.92,230.52,True,False,True,True,False
czS48P30CFMYDckg3W7nN,2019-01-07 09:36:00,2019-01-07,2019-01-07,2019-01-01,GLOBALPAY,MX,MXN,6475.07,258.15,True,False,True,True,False
q3dzGlyYeMP8R2K860iMk,2019-01-07 14:24:00,2019-01-07,2019-01-07,2019-01-01,GLOBALPAY,MX,MXN,6841.4,272.76,False,False,True,False,False
VZlsuFvOcj6i9-1gNB6m7,2019-01-07 19:12:00,2019-01-07,2019-01-07,2019-01-01,GLOBALPAY,MX,MXN,7537.18,300.5,True,False,True,True,False
TL3rQYqRVn50G01IKMdwb,2019-01-07 00:00:00,2019-01-07,2019-01-07,2019-01-01,GLOBALPAY,UK,GBP,3976.58,4764.26,False,False,True,False,False
ZyTEsvSzlmESIU5BVNZab,2019-01-07 04:48:00,2019-01-07,2019-01-07,2019-01-01,GLOBALPAY,UK,GBP,3995.93,4787.44,False,False,True,False,False
wRt0VQYG5yda43lVAMH13,2019-01-07 09:36:00,2019-01-07,2019-01-07,2019-01-01,GLOBALPAY,UK,GBP,3765.76,4511.68,False,False,True,False,False
FhBxBa7cNRU_d97_E6U05,2019-01-07 14:24:00,2019-01-07,2019-01-07,2019-01-01,GLOBALPAY,UK,GBP,4389.64,5259.14,True,False,True,True,False
rG1YNe9mXak0_tTU8gS-7,2019-01-07 19:12:00,2019-01-07,2019-01-07,2019-01-01,GLOBALPAY,UK,GBP,4403.26,5275.45,True,False,True,True,False
QYng-2NGORG9g0D6dKV-E,2019-01-07 00:00:00,2019-01-07,2019-01-07,2019-01-01,GLOBALPAY,FR,EUR,8768.81,9693.05,True,False,True,True,False
jNsHNZE1Wh7Km_aAVVtZ8,2019-01-07 04:48:00,2019-01-07,2019-01-07,2019-01-01,GLOBALPAY,FR,EUR,8980.49,9927.05,False,False,True,False,False
9a2aS-78vrkZ9VdYIA3VG,2019-01-07 09:36:00,2019-01-07,2019-01-07,2019-01-01,GLOBALPAY,FR,EUR,9432.2,10426.37,False,False,True,False,False
kgIfN5TTkhO4KnWDAnjyQ,2019-01-07 14:24:00,2019-01-07,2019-01-07,2019-01-01,GLOBALPAY,FR,EUR,9665.36,10684.1,True,False,True,True,False
Id3czfvhMrbVrnEzO5R0v,2019-01-07 19:12:00,2019-01-07,2019-01-07,2019-01-01,GLOBALPAY,FR,EUR,9565.01,10573.17,False,False,True,False,False
vkfAb_5QY-fmzS7sJrXqK,2019-01-07 00:00:00,2019-01-07,2019-01-07,2019-01-01,GLOBALPAY,CA,CAD,7695.43,5447.31,True,False,True,True,False
dVgOItraDtiqGorBc-9Vs,2019-01-07 04:48:00,2019-01-07,2019-01-07,2019-01-01,GLOBALPAY,CA,CAD,8253.47,5842.32,True,False,True,False,False
Sc2LGCxLRBNoVNrVzw4TI,2019-01-07 09:36:00,2019-01-07,2019-01-07,2019-01-01,GLOBALPAY,CA,CAD,8234.46,5828.87,True,False,True,False,False
YhPMQexJaQITkZeDR3AfP,2019-01-07 14:24:00,2019-01-07,2019-01-07,2019-01-01,GLOBALPAY,CA,CAD,8570.31,6066.6,True,False,True,True,False
mw-cbHgoXkIAJ3pWzu-5X,2019-01-07 19:12:00,2019-01-07,2019-01-07,2019-01-01,GLOBALPAY,CA,CAD,8478.19,6001.4,True,False,True,True,False
gT7HvH5p6eOJFPzCl0YkO,2019-01-07 00:00:00,2019-01-07,2019-01-07,2019-01-01,GLOBALPAY,AE,USD,6801.71,6801.71,True,False,True,False,False
9WmzHe4VBDuqjLlz1Ebb8,2019-01-07 04:48:00,2019-01-07,2019-01-07,2019-01-01,GLOBALPAY,AE,USD,6616.73,6616.73,True,False,True,True,False
miiGG5Np9ezewauttvEu7,2019-01-07 09:36:00,2019-01-07,2019-01-07,2019-01-01,GLOBALPAY,AE,USD,7106.35,7106.35,True,False,True,True,False
6Bm9J1G5xo8S96mueiryM,2019-01-07 14:24:00,2019-01-07,2019-01-07,2019-01-01,GLOBALPAY,AE,USD,7013.42,7013.42,False,False,True,False,False
MSz8_7qiqSUifJghK_XR5,2019-01-07 19:12:00,2019-01-07,2019-01-07,2019-01-01,GLOBALPAY,AE,USD,7214.58,7214.58,True,False,True,True,False
W22hNLn34euM2HE89xUn3,2019-01-08 00:00:00,2019-01-08,2019-01-07,2019-01-01,GLOBALPAY,US,USD,8740.54,8740.54,True,False,True,False,False
O4ROZE0SR5pOCfCQBecPF,2019-01-08 04:48:00,2019-01-08,2019-01-07,2019-01-01,GLOBALPAY,US,USD,9291.17,9291.17,True,False,True,True,False
snmzGB5CUEaVGAa-gCbRn,2019-01-08 09:36:00,2019-01-08,2019-01-07,2019-01-01,GLOBALPAY,US,USD,9691.67,9691.67,False,False,True,False,False
LQXCnFTws74rgvoDy2BpS,2019-01-08 14:24:00,2019-01-08,2019-01-07,2019-01-01,GLOBALPAY,US,USD,9541.33,9541.33,False,False,True,False,False
VxUYD1eIlbBv0a2dT3QHB,2019-01-08 19:12:00,2019-01-08,2019-01-07,2019-01-01,GLOBALPAY,US,USD,9751.85,9751.85,True,False,True,False,False
6drzlTufQlKQaQb2FsN4o,2019-01-08 00:00:00,2019-01-08,2019-01-07,2019-01-01,GLOBALPAY,MX,MXN,7394.39,294.8,True,False,True,False,False
ljl3zwfLpXssb96mfWpVp,2019-01-08 04:48:00,2019-01-08,2019-01-07,2019-01-01,GLOBALPAY,MX,MXN,7758.44,309.31,True,False,True,True,False
HMmKnBp7g4i9uSergbg9S,2019-01-08 09:36:00,2019-01-08,2019-01-07,2019-01-01,GLOBALPAY,MX,MXN,8064.15,321.5,True,False,True,False,False
7UT7kRPVy7fyi8ENi6i04,2019-01-08 14:24:00,2019-01-08,2019-01-07,2019-01-01,GLOBALPAY,MX,MXN,8452.6,336.99,True,False,True,True,False
hba5TAAGCpaK1TtlIvjMB,2019-01-08 19:12:00,2019-01-08,2019-01-07,2019-01-01,GLOBALPAY,MX,MXN,8464.68,337.47,False,False,True,False,False
NfIrZ_QOl2s8eQjxTK9kQ,2019-01-08 00:00:00,2019-01-08,2019-01-07,2019-01-01,GLOBALPAY,UK,GBP,4930.95,5935.18,False,False,True,False,False
idsPrwZgqh2EzEzFZ0ODH,2019-01-08 04:48:00,2019-01-08,2019-01-07,2019-01-01,GLOBALPAY,UK,GBP,5221.89,6285.37,False,False,True,False,False
JMNLu1PWrU2nR1Ru_myua,2019-01-08 09:36:00,2019-01-08,2019-01-07,2019-01-01,GLOBALPAY,UK,GBP,5638.53,6786.86,True,False,True,False,False
IFayKeBfSS-3J0iXbakdz,2019-01-08 14:24:00,2019-01-08,2019-01-07,2019-01-01,GLOBALPAY,UK,GBP,6247.6,7519.97,False,False,True,False,False
l9HlYfSYkXyOYWUECD1CJ,2019-01-08 19:12:00,2019-01-08,2019-01-07,2019-01-01,GLOBALPAY,UK,GBP,6434.96,7745.49,True,False,True,False,False
XweFo7xyS_i67G1i4sfpd,2019-01-08 00:00:00,2019-01-08,2019-01-07,2019-01-01,GLOBALPAY,FR,EUR,10137.54,11125.32,True,False,True,True,False
R3X38N8JZ0655-IKEblue,2019-01-08 04:48:00,2019-01-08,2019-01-07,2019-01-01,GLOBALPAY,FR,EUR,9988.42,10961.67,True,False,True,True,False
vgkegrq2Km9P5d7TaPTLV,2019-01-08 09:36:00,2019-01-08,2019-01-07,2019-01-01,GLOBALPAY,FR,EUR,10498.47,11521.42,False,False,True,False,False
GtKQpldR_OxzBCmjMigwC,2019-01-08 14:24:00,2019-01-08,2019-01-07,2019-01-01,GLOBALPAY,FR,EUR,10970.48,12039.42,False,False,True,False,False
lOCs01SScdbaXf_Iz8vNq,2019-01-08 19:12:00,2019-01-08,2019-01-07,2019-01-01,GLOBALPAY,FR,EUR,11508.96,12630.37,False,False,True,False,False
OsUCLCERLfnNp_yvsNM93,2019-01-08 00:00:00,2019-01-08,2019-01-07,2019-01-01,GLOBALPAY,CA,CAD,8331.7,5912.9,True,False,True,False,False
7V9ZEZgM4EamFWYoxpDji,2019-01-08 04:48:00,2019-01-08,2019-01-07,2019-01-01,GLOBALPAY,CA,CAD,8490.16,6025.35,True,False,True,True,False
iS-F3lFNTdIwHJ2P5e9Z2,2019-01-08 09:36:00,2019-01-08,2019-01-07,2019-01-01,GLOBALPAY,CA,CAD,8235.86,5844.88,True,False,True,True,False
QODVp4m3AKZPgFDvQ0dCc,2019-01-08 14:24:00,2019-01-08,2019-01-07,2019-01-01,GLOBALPAY,CA,CAD,8122.49,5764.42,True,False,True,True,False
ByMwAr1gbu4k4ikdOYdOz,2019-01-08 19:12:00,2019-01-08,2019-01-07,2019-01-01,GLOBALPAY,CA,CAD,7916.47,5618.21,True,False,True,False,False
QVMZFOrLo5sOBvsL87I-5,2019-01-08 00:00:00,2019-01-08,2019-01-07,2019-01-01,GLOBALPAY,AE,USD,6922.68,6922.68,False,False,True,False,False
y-RR1hOqcUcvzR4OvAqia,2019-01-08 04:48:00,2019-01-08,2019-01-07,2019-01-01,GLOBALPAY,AE,USD,7255.3,7255.3,True,False,True,True,False
5bLXuWhRdbwy0BRrlVD7U,2019-01-08 09:36:00,2019-01-08,2019-01-07,2019-01-01,GLOBALPAY,AE,USD,7068.56,7068.56,False,False,True,False,False
AdYbRnGmUJcdHlyuNcCa-,2019-01-08 14:24:00,2019-01-08,2019-01-07,2019-01-01,GLOBALPAY,AE,USD,7697.29,7697.29,False,False,True,False,False
OjTdkq1MVIYkz5_YqaZGq,2019-01-08 19:12:00,2019-01-08,2019-01-07,2019-01-01,GLOBALPAY,AE,USD,7452.86,7452.86,False,False,True,False,False
zB2hXfgK87_oMYgTbVwjX,2019-01-09 00:00:00,2019-01-09,2019-01-07,2019-01-01,GLOBALPAY,US,USD,10114.32,10114.32,False,False,True,False,False
kwv6tzSMMM5SnigsrQYY1,2019-01-09 04:48:00,2019-01-09,2019-01-07,2019-01-01,GLOBALPAY,US,USD,10051.62,10051.62,True,False,True,False,False
KGIVyvZk2ZbtFtxwx1LIl,2019-01-09 09:36:00,2019-01-09,2019-01-07,2019-01-01,GLOBALPAY,US,USD,10416.13,10416.13,True,False,True,False,False
JUAG3oJ2gIk3V5p3e8Got,2019-01-09 14:24:00,2019-01-09,2019-01-07,2019-01-01,GLOBALPAY,US,USD,10396.36,10396.36,False,False,True,False,False
WlpFk2jyOr_HsXL5IFQXl,2019-01-09 19:12:00,2019-01-09,2019-01-07,2019-01-01,GLOBALPAY,US,USD,11073.63,11073.63,True,False,True,True,False
ERYV0zHMLq3YBTLaTaL5M,2019-01-09 00:00:00,2019-01-09,2019-01-07,2019-01-01,GLOBALPAY,MX,MXN,8317.65,331.46,True,False,True,False,False
5XknBTN2DW4AY-cm3q8px,2019-01-09 04:48:00,2019-01-09,2019-01-07,2019-01-01,GLOBALPAY,MX,MXN,8469.22,337.5,True,False,True,True,False
SquqyZ2f8ll-X37eDAkAd,2019-01-09 09:36:00,2019-01-09,2019-01-07,2019-01-01,GLOBALPAY,MX,MXN,8870.67,353.5,True,False,True,False,False
VpT8OWLvhRBUuV7BIG0w7,2019-01-09 14:24:00,2019-01-09,2019-01-07,2019-01-01,GLOBALPAY,MX,MXN,9281.93,369.89,True,False,True,True,False
eekyWervTchhfOvDrNETl,2019-01-09 19:12:00,2019-01-09,2019-01-07,2019-01-01,GLOBALPAY,MX,MXN,9850.21,392.54,False,False,True,False,False
Ch9JlV9QME5sgrWvlkWIp,2019-01-09 00:00:00,2019-01-09,2019-01-07,2019-01-01,GLOBALPAY,UK,GBP,6291.09,7615.53,False,False,True,False,False
P_pxo4xF7hALrXi1nAIj5,2019-01-09 04:48:00,2019-01-09,2019-01-07,2019-01-01,GLOBALPAY,UK,GBP,6131.93,7422.86,True,False,True,True,False
WiB1zUmysuKvBbbNzKW6i,2019-01-09 09:36:00,2019-01-09,2019-01-07,2019-01-01,GLOBALPAY,UK,GBP,6206.15,7512.71,False,False,True,False,False
Yue19JnXF98_m1C0feueK,2019-01-09 14:24:00,2019-01-09,2019-01-07,2019-01-01,GLOBALPAY,UK,GBP,5934.32,7183.65,True,False,True,True,False
0NyWNkZoaHl6SEpKt9QYA,2019-01-09 19:12:00,2019-01-09,2019-01-07,2019-01-01,GLOBALPAY,UK,GBP,6490.19,7856.54,False,False,True,False,False
UQcfpLlWVehmYJ9CKhvD2,2019-01-09 00:00:00,2019-01-09,2019-01-07,2019-01-01,GLOBALPAY,FR,EUR,11643.15,12777.84,True,False,True,True,False
o7eTnK9YpxpVCKy8oguax,2019-01-09 04:48:00,2019-01-09,2019-01-07,2019-01-01,GLOBALPAY,FR,EUR,11382.4,12491.68,False,False,True,False,False
AEXT_EQGyMUqcLY_ZXlZ9,2019-01-09 09:36:00,2019-01-09,2019-01-07,2019-01-01,GLOBALPAY,FR,EUR,11950.11,13114.72,False,False,True,False,False
bTREBRM0VL4W22lyFVsBh,2019-01-09 14:24:00,2019-01-09,2019-01-07,2019-01-01,GLOBALPAY,FR,EUR,12545.69,13768.34,True,False,True,False,False
3nw0v-TTdnTYOuh0kVSeV,2019-01-09 19:12:00,2019-01-09,2019-01-07,2019-01-01,GLOBALPAY,FR,EUR,12487.54,13704.52,True,False,True,False,False
H-6WwCYOs57fMUgd4FUlY,2019-01-09 00:00:00,2019-01-09,2019-01-07,2019-01-01,GLOBALPAY,CA,CAD,8606.46,6064.07,False,False,True,False,False
AD0n_pODFFbTxqheRdRfd,2019-01-09 04:48:00,2019-01-09,2019-01-07,2019-01-01,GLOBALPAY,CA,CAD,8910.85,6278.54,True,False,True,True,False
mqWk79idSIo5siCtDLAuQ,2019-01-09 09:36:00,2019-01-09,2019-01-07,2019-01-01,GLOBALPAY,CA,CAD,9561.57,6737.04,False,False,True,False,False
T1QVBjvwU5l1j3Pb-G5zp,2019-01-09 14:24:00,2019-01-09,2019-01-07,2019-01-01,GLOBALPAY,CA,CAD,10023.1,7062.23,True,False,True,True,False
S0JP4kuXXGJjTvyhf9Ovx,2019-01-09 19:12:00,2019-01-09,2019-01-07,2019-01-01,GLOBALPAY,CA,CAD,10081.16,7103.14,True,False,True,True,False
01F1FYczeo25i51I1fyE1,2019-01-09 00:00:00,2019-01-09,2019-01-07,2019-01-01,GLOBALPAY,AE,USD,7304.44,7304.44,True,False,True,False,False
LOpTY8lEHVlhlF0aSiMdt,2019-01-09 04:48:00,2019-01-09,2019-01-07,2019-01-01,GLOBALPAY,AE,USD,7473.75,7473.75,True,False,True,True,False
TK3fo8rlVJg_2gGiG8gys,2019-01-09 09:36:00,2019-01-09,2019-01-07,2019-01-01,GLOBALPAY,AE,USD,7767.55,7767.55,True,False,True,True,False
nKvQ2rSzRcaOhQAOP4hR5,2019-01-09 14:24:00,2019-01-09,2019-01-07,2019-01-01,GLOBALPAY,AE,USD,7778.42,7778.42,True,False,True,True,False
2orxD_61tsv6KpgIjAisM,2019-01-09 19:12:00,2019-01-09,2019-01-07,2019-01-01,GLOBALPAY,AE,USD,8360.87,8360.87,False,False,True,False,False
pmYn2dN0_EM4vboWXK5Ku,2019-01-10 00:00:00,2019-01-10,2019-01-07,2019-01-01,GLOBALPAY,US,USD,10976.42,10976.42,True,False,True,False,False
R-hAoYkLZMM60GFqo9YSq,2019-01-10 04:48:00,2019-01-10,2019-01-07,2019-01-01,GLOBALPAY,US,USD,10788.21,10788.21,True,False,True,True,False
jlvHf1Ryec0y5a36hfpJP,2019-01-10 09:36:00,2019-01-10,2019-01-07,2019-01-01,GLOBALPAY,US,USD,11430.68,11430.68,True,False,True,False,False
7Z-83awictO-nqHtlGrdL,2019-01-10 14:24:00,2019-01-10,2019-01-07,2019-01-01,GLOBALPAY,US,USD,11684.71,11684.71,False,False,True,False,False
tlefqSyNdyRX8nc59j3Dg,2019-01-10 19:12:00,2019-01-10,2019-01-07,2019-01-01,GLOBALPAY,US,USD,11666.13,11666.13,False,False,True,False,False
7ZQL10RYsQkEVKTmmJIyD,2019-01-10 00:00:00,2019-01-10,2019-01-07,2019-01-01,GLOBALPAY,MX,MXN,10229.92,407.59,True,False,True,True,False
2mQ-jymRew5jyyYoeKVpK,2019-01-10 04:48:00,2019-01-10,2019-01-07,2019-01-01,GLOBALPAY,MX,MXN,10646.76,424.2,True,False,True,False,False
N5i7PRoaB1kTOnftnPIkY,2019-01-10 09:36:00,2019-01-10,2019-01-07,2019-01-01,GLOBALPAY,MX,MXN,10418.98,415.13,False,False,True,False,False
Vu-xbbibUGOk_MjgR4_6Y,2019-01-10 14:24:00,2019-01-10,2019-01-07,2019-01-01,GLOBALPAY,MX,MXN,10949.95,436.28,False,False,True,False,False
YzTWbHyWI5nmsuCuE1fcl,2019-01-10 19:12:00,2019-01-10,2019-01-07,2019-01-01,GLOBALPAY,MX,MXN,11314.1,450.79,False,False,True,False,False
isfFySJfw06_02now0poC,2019-01-10 00:00:00,2019-01-10,2019-01-07,2019-01-01,GLOBALPAY,UK,GBP,6647.09,7996.6,False,False,True,False,False
w1TFUzx9NZC1cY0A63ay7,2019-01-10 04:48:00,2019-01-10,2019-01-07,2019-01-01,GLOBALPAY,UK,GBP,6863.86,8257.38,False,False,True,False,False
QLXDRTTVyni9CGZchdeS_,2019-01-10 09:36:00,2019-01-10,2019-01-07,2019-01-01,GLOBALPAY,UK,GBP,7235.94,8705.0,False,False,True,False,False
NWkjLdFWRu5IQ0hcT6vZT,2019-01-10 14:24:00,2019-01-10,2019-01-07,2019-01-01,GLOBALPAY,UK,GBP,7069.57,8504.86,False,False,True,False,False
zlR-5Afj8YIO9Cp0Ax-WZ,2019-01-10 19:12:00,2019-01-10,2019-01-07,2019-01-01,GLOBALPAY,UK,GBP,7470.99,8987.77,True,False,True,True,False
EjFTXIOD2jdwgZ_xLhl6c,2019-01-10 00:00:00,2019-01-10,2019-01-07,2019-01-01,GLOBALPAY,FR,EUR,12213.63,13472.35,True,False,True,True,False
VThkn3hOyIbJD5ZRKPpvj,2019-01-10 04:48:00,2019-01-10,2019-01-07,2019-01-01,GLOBALPAY,FR,EUR,12291.74,13558.51,False,False,True,False,False
_DMEpE0EMJ_8SCQbOops5,2019-01-10 09:36:00,2019-01-10,2019-01-07,2019-01-01,GLOBALPAY,FR,EUR,12702.63,14011.75,False,False,True,False,False
552TAIymVkNZNyddJuy6n,2019-01-10 14:24:00,2019-01-10,2019-01-07,2019-01-01,GLOBALPAY,FR,EUR,12532.12,13823.67,True,False,True,True,False
Wa5r6E99jAJJ5OFL_EW6J,2019-01-10 19:12:00,2019-01-10,2019-01-07,2019-01-01,GLOBALPAY,FR,EUR,12608.05,13907.42,False,False,True,False,False
3ZqScr_r-IZo-R06vrTgu,2019-01-10 00:00:00,2019-01-10,2019-01-07,2019-01-01,GLOBALPAY,CA,CAD,9809.33,6842.74,False,False,True,False,False
eJDE9ALiuE5XeZt0xcYg1,2019-01-10 04:48:00,2019-01-10,2019-01-07,2019-01-01,GLOBALPAY,CA,CAD,9723.15,6782.63,True,False,True,True,False
DapbLb80PavLYeylsQq5T,2019-01-10 09:36:00,2019-01-10,2019-01-07,2019-01-01,GLOBALPAY,CA,CAD,10117.52,7057.73,False,False,True,False,False
0XlfIJzadapb0H4TLuJQl,2019-01-10 14:24:00,2019-01-10,2019-01-07,2019-01-01,GLOBALPAY,CA,CAD,9916.67,6917.62,True,False,True,False,False
tfa4Z4mgmWvFttF-gpqT_,2019-01-10 19:12:00,2019-01-10,2019-01-07,2019-01-01,GLOBALPAY,CA,CAD,9631.62,6718.78,True,False,True,True,False
71T7fHmiaSrIBaFVwILiI,2019-01-10 00:00:00,2019-01-10,2019-01-07,2019-01-01,GLOBALPAY,AE,USD,8456.16,8456.16,True,False,True,False,False
YaIWXYi8fUx-gAwjTBoCS,2019-01-10 04:48:00,2019-01-10,2019-01-07,2019-01-01,GLOBALPAY,AE,USD,9015.36,9015.36,True,False,True,True,False
DnxedA2IlS0LkbUUWcCvd,2019-01-10 09:36:00,2019-01-10,2019-01-07,2019-01-01,GLOBALPAY,AE,USD,8911.86,8911.86,False,False,True,False,False
G9tXoLQflJdZZrbPu4E3x,2019-01-10 14:24:00,2019-01-10,2019-01-07,2019-01-01,GLOBALPAY,AE,USD,9442.59,9442.59,True,False,True,True,False
q47YVu1hP9V8urWi2FBAz,2019-01-10 19:12:00,2019-01-10,2019-01-07,2019-01-01,GLOBALPAY,AE,USD,10000.85,10000.85,False,False,True,False,False
rNSfqdlZVEWNmU6L4B2_5,2019-01-11 00:00:00,2019-01-11,2019-01-07,2019-01-01,GLOBALPAY,US,USD,12252.53,12252.53,True,False,True,True,False
_FZv9nQt9bnZAcovcnZ6i,2019-01-11 04:48:00,2019-01-11,2019-01-07,2019-01-01,GLOBALPAY,US,USD,12539.5,12539.5,True,False,True,False,False
16mOhQ5EFfvgkfoTGUjzj,2019-01-11 09:36:00,2019-01-11,2019-01-07,2019-01-01,GLOBALPAY,US,USD,12831.46,12831.46,True,False,True,False,False
A-Vy31-zKyjR1mFUBaaSn,2019-01-11 14:24:00,2019-01-11,2019-01-07,2019-01-01,GLOBALPAY,US,USD,12766.3,12766.3,False,False,True,False,False
4GHtvk14LfkvFbzPNgYFn,2019-01-11 19:12:00,2019-01-11,2019-01-07,2019-01-01,GLOBALPAY,US,USD,13402.02,13402.02,True,False,True,False,False
hS3y-6fj_8rQp9-MViTyg,2019-01-11 00:00:00,2019-01-11,2019-01-07,2019-01-01,GLOBALPAY,MX,MXN,11521.25,458.88,True,False,True,True,False
gxrb7tfo746bApL92rCMC,2019-01-11 04:48:00,2019-01-11,2019-01-07,2019-01-01,GLOBALPAY,MX,MXN,11838.2,471.5,True,False,True,True,False
